org_id,count
SIU-ARIN,94
ORG-JT12-RIPE,28
NJSL-ARIN,27
ORG-JCK2-RIPE,36
ORG-BSDS3-RIPE,79
ORG-VSS29-RIPE,29
ORG-BBTL1-RIPE,213
ORG-CCG6-RIPE,34
ORG-AJSE1-RIPE,5
ORG-MOID2-RIPE,56
GNL-22-ARIN,10
FCPS-ARIN,9
ORG-YIL3-RIPE,30
ORG-CC795-RIPE,21
ORG-VKP2-RIPE,130
ORG-TUW1-RIPE,147
ORG-CL34-AP-APNIC,52
UIAS-ARIN,40
@aut-45769-APNIC,71
@aut-38405-APNIC,23
ORG-MS137-RIPE,70
THENI-4-ARIN,89
ORG-OA999-RIPE,6
ORG-AA755-RIPE,47
ORG-IA1310-RIPE,15
ORG-FWB1-RIPE,4
ORG-NB80-RIPE,80
ORG-TSZO58-RIPE,59
ORG-VBTS3-RIPE,267
ORG-BTCL2-RIPE,14
ORG-CNL7-RIPE,136
ORG-POWN1-RIPE,74
ORG-IL610-RIPE,15
MSI-69-ARIN,3
ORG-UN12-RIPE,9
ORG-OL267-RIPE,31
ORG-BCNP1-RIPE,12
ORG-BA10-AP-APNIC,7
ORG-FE23-RIPE,5
ORG-CBE2-RIPE,63
ORG-FNAC1-RIPE,200
ORG-SCAI1-RIPE,37
@aut-18142-JPNIC,73
ORG-ESAT1-RIPE,18
ORG-CA1028-RIPE,41
ORG-NCC4-RIPE,12
ORG-IPL4-AP-APNIC,68
ORG-SB567-RIPE,10
ORG-NA108-AP-APNIC,2
ORG-CMRV1-RIPE,230
ORG-LS124-RIPE,12
ORG-HA984-RIPE,22
ORG-IU1-AP-APNIC,6
ORG-VPL16-AP-APNIC,65
ORG-MTOT1-RIPE,19
ORG-PLC1-RIPE,60
ORG-HSDT1-RIPE,40
ORG-GM1-AFRINIC,7
FC-334-ARIN,15
CG-594-ARIN,62
ORG-BGLN1-RIPE,21
ORG-EMSA3-RIPE,91
ORG-LLB2-RIPE,16
ORG-OPT1-RIPE,75
DSC-161-ARIN,73
ORG-WBTT2-RIPE,15
ORG-MIMB1-RIPE,6
FLP-ARIN,81
ORG-SR16-RIPE,4
ORG-SFMP1-AP-APNIC,49
ORG-UTL9-RIPE,15
AXCEL-16-ARIN,193
ORG-BL110-RIPE,140
@aut-10195-APNIC,16
CBH-ARIN,7
ORG-LA84-RIPE,76
ORG-PC1-AFRINIC,24
SCAD-ARIN,18
VSC-1-ARIN,15
ORG-DL6-RIPE,58
ORG-PC45-RIPE,97
ORG-LRHT1-RIPE,79
NAZU-ARIN,151
UNIONC-ARIN,8
ORG-UO134-RIPE,2
ORG-PG26-RIPE,7
HSC-9-ARIN,97
ORG-PA75-RIPE,27
ORG-LS285-RIPE,32
ORG-BS118-RIPE,270
ORG-NL23-RIPE,13
SEMC-ARIN,19
@aut-38642-JPNIC,16
ORG-BCL8-RIPE,7
ORG-TTC2-AFRINIC,17
ORG-RRSL2-RIPE,14
@aut-17591-APNIC,106
ORG-RREN1-RIPE,21
ORG-SS695-RIPE,262
ORG-FSBE3-RIPE,63
ORG-BP188-RIPE,340
ORG-HTSI1-AFRINIC,22
CHRIST-14-ARIN,4
@aut-4613-APNIC,105
ORG-ASRO3-RIPE,101
MOMEN-5-ARIN,12
ORG-IB117-RIPE,389
MUN-1-ARIN,96
ORG-USIM1-AP-APNIC,122
OREGON-Z-ARIN,128
@aut-45556-APNIC,1
TRBY-ARIN,57
ORG-ABUS687-RIPE,16
ORG-DA29-RIPE,13
ORG-MKT3-RIPE,128
ORG-AR11-RIPE,58
DCN-38-ARIN,60
ORG-TG136-RIPE,80
ORG-JE4-RIPE,149
ORG-IIS59-RIPE,92
ORG-IL662-RIPE,12
ORG-OS57-RIPE,55
ORG-ISS10-RIPE,41
ORG-OP11-RIPE,38
ORG-MOIT1-RIPE,83
ORG-MRAE1-AFRINIC,44
ORG-PRRW1-RIPE,8
ORG-KL1-AP-APNIC,18
ORG-QIGL1-AP-APNIC,5
JEA-12-ARIN,25
HIS-70-ARIN,53
QUINNI-ARIN,13
ORG-FH62-RIPE,141
MHELA-ARIN,24
CSB-1-ARIN,56
ORG-OA1021-RIPE,10
CPL-110-ARIN,13
@aut-45368-APNIC,5
ORG-SEIO4-RIPE,194
ORG-NTC2-AP-APNIC,352
ORG-PAPL4-AP-APNIC,1
ORG-SOPL1-AP-APNIC,10
RCC-191-ARIN,88
ZITOM-ARIN,49
ORG-NDA15-RIPE,91
CL-214-ARIN,8
ORG-RIEN1-RIPE,74
@aut-131160-JPNIC,64
ORG-ZA52-RIPE,102
TCL-331-ARIN,28
@aut-64309-APNIC,15
ORG-TSUO1-RIPE,170
ORG-SLD1-RIPE,13
OPSI-ARIN,259
GT-127-ARIN,16
ORG-KRA1-AFRINIC,63
ORG-BZWS1-RIPE,77
ARINCI-ARIN,15
ORG-NL33-AP-APNIC,30
ORG-RTL3-RIPE,24
ORG-BISX1-RIPE,124
@family-63167,179
ORG-HKBT1-AP-APNIC,108
@aut-149346-APNIC,46
IEL-8-ARIN,31
CCC-504-ARIN,2
UNIGRO-2-ARIN,2
@aut-131409-APNIC,25
ORG-LNA5-RIPE,167
ORG-TICG3-RIPE,48
ORG-GS74-RIPE,84
LOGON-1-ARIN,2
ORG-ICL5-AFRINIC,83
@aut-18338-APNIC,6
ORG-AE121-RIPE,46
ORG-DFKC1-RIPE,74
ORG-ANDP1-AFRINIC,91
ORG-CA33-RIPE,76
ORG-HS131-RIPE,123
ORG-NHPL1-AP-APNIC,60
ORG-SN7-RIPE,204
ORG-GDLI1-RIPE,161
AIT-9-ARIN,226
ORG-RCA7-RIPE,4
TKFAS-2-ARIN,12
ORG-AT5-RIPE,11
ORG-ODPE1-AP-APNIC,148
ORG-ABUS661-RIPE,22
ORG-KTCA1-RIPE,23
DCBLO-ARIN,89
EIW-3-ARIN,16
OAISD-ARIN,13
LC-647-ARIN,8
ORG-BS613-RIPE,198
ORG-AI76-RIPE,17
CONCOR-7-ARIN,9
ORG-TAGL1-AP-APNIC,12
BJU-ARIN,13
CANAD-9-ARIN,247
CDWR-ARIN,24
VCSS-1-ARIN,35
STATEO-14-ARIN,89
ORG-ITBI1-RIPE,7
@aut-136058-APNIC,62
ORG-ETSG1-RIPE,91
ORG-EBCW1-RIPE,5
ORG-IL186-RIPE,70
ORG-TSCA2-AP-APNIC,9
GRANI-25-ARIN,21
ORG-ML423-RIPE,52
ORG-DB179-RIPE,38
@aut-38402-APNIC,12
ORG-TD100-RIPE,18
WAGEW-ARIN,19
SYRACU-4-ARIN,132
ORG-PAME1-AP-APNIC,1
ORG-ST1-RIPE,64
ORG-VGLL1-RIPE,89
ORG-INDC1-RIPE,41
ORG-LK52-RIPE,22
ORG-CA1874-RIPE,31
IIL-103-ARIN,57
ORG-WS168-RIPE,11
ORG-AT35-RIPE,13
ORG-SI267-RIPE,4
RDC-63-ARIN,150
STOH-ARIN,171
ORG-AL469-RIPE,23
ORG-LLC42-RIPE,56
ORG-ABL2-AP-APNIC,12
@aut-149143-APNIC,12
ORG-SEDS4-RIPE,113
ORG-RCJ1-RIPE,20
ORG-BG1-AP-APNIC,44
ORG-WRGB1-RIPE,93
ISU-3-ARIN,83
ORG-UOLA1-RIPE,131
ORG-SM18-RIPE,42
@aut-17960-JPNIC,29
RJIS-ARIN,3
@aut-38738-APNIC,33
UHSEC-ARIN,7
ORG-IDBU1-RIPE,151
ORG-NA16-AP-APNIC,94
NNICN-1-ARIN,18
ORG-UA139-RIPE,68
BG-556-ARIN,332
ORG-PSS2-RIPE,9
FIBER-11-ARIN,77
ORG-ATS8-RIPE,2
ORG-DA314-RIPE,8
@aut-37906-JPNIC,37
ORG-SO71-RIPE,82
ORG-MNPL1-AP-APNIC,8
ORG-TNSG2-RIPE,84
ORG-MA22-AFRINIC,49
NEPTU-3-ARIN,11
MHS-331-ARIN,8
ORG-GDB4-RIPE,19
@aut-38841-APNIC,21
ORG-SAS25-RIPE,38
ORG-BAPL1-AP-APNIC,45
STATEO-22-Z-ARIN,142
@aut-63785-JPNIC,17
ACA-36-ARIN,4
ORG-AA53-RIPE,106
ORG-HESA3-RIPE,127
@aut-4665-APNIC,301
@aut-38112-APNIC,19
ORG-BCS30-RIPE,1
ORG-NBU3-RIPE,11
WATCH-ARIN,10
ORG-LA1547-RIPE,159
PCC-54-ARIN,43
FSL-189-ARIN,57
ORG-SVLL1-RIPE,31
ORG-AN3-AP-APNIC,6
ORG-TCUL3-RIPE,149
ORG-EPLT1-RIPE,14
ORG-NASJ1-RIPE,85
@aut-45727-APNIC,62
ORG-ENL1-AP-APNIC,76
CYBER-3-ARIN,16
TIER-ARIN,100
AT-3-ARIN,2
ORG-KA272-RIPE,44
ORG-MEAC1-RIPE,37
@aut-55313-APNIC,97
@aut-4662-APNIC,29
ORG-ICA2-RIPE,3
ORG-HSTG1-RIPE,116
ORG-OG44-RIPE,284
WU-ARIN,16
ORG-CCL37-RIPE,12
ORG-AS502-RIPE,51
COLLE-7-ARIN,53
CINL-ARIN,151
ORG-LHS8-RIPE,68
@aut-45381-APNIC,6
ORG-SA4504-RIPE,71
ORG-MMDV1-RIPE,34
NEIU1-ARIN,8
ORG-SSL1-AP-APNIC,60
ORG-SSCP1-AP-APNIC,64
ORG-LPRS1-RIPE,14
UTL-42-ARIN,52
ORG-CBSS4-RIPE,8
ORG-EL262-RIPE,73
WEBSTE-3-ARIN,5
ORG-NA36-RIPE,12
WINNT-ARIN,13
ORG-TA165-RIPE,127
ORG-SSS28-RIPE,30
SONIC-24-ARIN,81
ORG-DA14-AP-APNIC,39
TMSU-ARIN,19
SCOE-ARIN,73
ADCDP-ARIN,6
ORG-RACL2-RIPE,97
ORG-SPMS2-RIPE,189
SHELD-2-ARIN,18
ORG-SL293-RIPE,77
POL-1-ARIN,2
MDH39-ARIN,300
ORG-TL100-RIPE,25
ORG-SSYC3-RIPE,2
@aut-131828-APNIC,61
PHREE-1-ARIN,21
WAUKE-1-ARIN,4
LISL-2-ARIN,10
UHAUL-ARIN,103
UCAR-1-ARIN,96
ORG-EITE1-RIPE,20
ORG-HACC1-AP-APNIC,106
ORG-VA128-RIPE,1
ORG-VLSU1-RIPE,35
@aut-56005-APNIC,31
ORG-HSL6-RIPE,116
ORG-IG23-RIPE,49
@aut-150825-APNIC,66
USF-Z-ARIN,219
KSL-46-ARIN,14
ORG-UKSW1-RIPE,74
ORG-EISB1-RIPE,127
ORG-AISA1-AP-APNIC,35
ORG-AKG2-RIPE,3
ORG-UODE2-AFRINIC,46
ORG-HP1-AFRINIC,38
@aut-267626-LACNIC,43
@aut-27828-LACNIC,239
@aut-28553-LACNIC,46
@aut-53239-LACNIC,187
@aut-264731-LACNIC,63
@aut-270967-LACNIC,58
@aut-21578-LACNIC,51
@aut-265700-LACNIC,31
@aut-266596-LACNIC,2
@aut-14522-LACNIC,69
ORG-NB59-RIPE,53
@aut-268018-LACNIC,12
@aut-27844-LACNIC,61
@aut-262390-LACNIC,38
@aut-262178-LACNIC,36
@aut-266432-LACNIC,32
ORG-MN32-RIPE,10
@aut-264648-LACNIC,81
@aut-262706-LACNIC,98
@aut-28120-LACNIC,191
@aut-53158-LACNIC,33
@aut-262513-LACNIC,14
@aut-28109-LACNIC,45
@aut-18836-LACNIC,139
@aut-262747-LACNIC,144
@aut-264508-LACNIC,9
@aut-263297-LACNIC,26
@family-39141,37
@aut-28075-LACNIC,112
@aut-265862-LACNIC,10
@aut-52420-LACNIC,63
@aut-266902-LACNIC,60
@aut-262548-LACNIC,297
@aut-27795-LACNIC,77
@aut-53238-LACNIC,45
@aut-64124-LACNIC,21
@aut-28284-LACNIC,5
@aut-28454-LACNIC,13
@aut-28126-LACNIC,88
@aut-265058-LACNIC,149
@aut-267507-LACNIC,197
@aut-20312-LACNIC,62
@aut-28391-LACNIC,43
@aut-28292-LACNIC,195
@aut-268976-LACNIC,32
@aut-262572-LACNIC,4
@aut-22381-LACNIC,41
@aut-4655-APNIC,52
@aut-270710-LACNIC,6
@aut-61502-LACNIC,102
@aut-8140-LACNIC,131
@aut-61568-LACNIC,86
@aut-28084-LACNIC,39
@aut-265140-LACNIC,1
@aut-262500-LACNIC,71
@aut-262881-LACNIC,37
@aut-52248-LACNIC,14
@aut-262605-LACNIC,247
@aut-14187-LACNIC,70
@aut-1114-RIPE,159
@aut-19315-LACNIC,69
@aut-265483-LACNIC,2
@aut-262757-LACNIC,130
@aut-270601-LACNIC,6
@aut-28278-LACNIC,6
@aut-263799-LACNIC,36
ORG-SS137-RIPE,1
@aut-20002-LACNIC,37
@aut-52444-LACNIC,81
@aut-263062-LACNIC,33
@aut-61467-LACNIC,103
@aut-52680-LACNIC,18
@aut-265586-LACNIC,6
@aut-262250-LACNIC,22
@aut-53169-LACNIC,143
@aut-28306-LACNIC,4
@aut-264652-LACNIC,2
@aut-271237-LACNIC,5
@aut-265820-LACNIC,21
@aut-28563-LACNIC,56
@aut-53097-LACNIC,11
@aut-263083-LACNIC,17
@aut-52609-LACNIC,1
@aut-266841-LACNIC,66
@aut-262480-LACNIC,1
@aut-13474-LACNIC,137
@aut-14723-LACNIC,38
@aut-16596-LACNIC,140
@aut-265264-LACNIC,30
ORG-UB7-RIPE,87
ORG-AA21-AFRINIC,95
ORG-BBR2-RIPE,4
@aut-18401-APNIC,60
ORG-GSA67-RIPE,12
@aut-23642-JPNIC,1
ORG-LO11-RIPE,44
@aut-23836-JPNIC,18
@aut-23791-JPNIC,31
UNI-1-ARIN,82
ORG-SL313-RIPE,47
ORG-TESE1-AFRINIC,50
BS-384-ARIN,33
ORG-STTS7-RIPE,4
ORG-ID28-RIPE,49
ORG-SWR1-RIPE,32
@aut-135801-APNIC,7
ORG-TJS4-RIPE,35
ORG-DP1-AP-APNIC,76
URBAN-15-ARIN,22
ORG-CS7-RIPE,93
ORG-VB44-RIPE,106
@aut-18034-APNIC,35
@aut-9494-APNIC,27
@aut-133827-APNIC,61
@aut-58492-APNIC,70
@aut-58475-APNIC,138
MHC-10-ARIN,23
ORG-TRI3-RIPE,74
ORG-SSJK1-RIPE,33
UAAB-ARIN,46
ORG-DSET1-RIPE,185
@aut-133695-APNIC,10
@aut-139539-APNIC,67
ORG-QTL1-AP-APNIC,41
ORG-IFB1-RIPE,26
ORG-TCGL5-RIPE,12
ORG-TSUL3-RIPE,107
ORG-SA3921-RIPE,29
ORG-LMO1-RIPE,53
ORG-VONE1-RIPE,24
FSSL-11-ARIN,33
@aut-141478-APNIC,12
UBSAG-ARIN,93
ND-15-ARIN,6
ORG-LS331-RIPE,91
ORG-IA703-RIPE,33
ORG-KG33-RIPE,8
ORG-MPFN1-RIPE,55
ORG-MGGC1-RIPE,19
ORG-AAL2-RIPE,74
ORG-UOC8-RIPE,166
@aut-18129-JPNIC,3
ORG-HB70-RIPE,38
ORG-LSL1-RIPE,68
CHILDR-27-ARIN,111
ORG-UCS1-RIPE,88
ORG-CP38-RIPE,6
@aut-136286-APNIC,6
ORG-IIYM1-RIPE,60
MMC-337-ARIN,49
ORG-BEST1-RIPE,203
ORG-TICO1-RIPE,74
ORG-FT1-RIPE,58
STIN-ARIN,105
ORG-BNL13-RIPE,20
ORG-LSPL3-AP-APNIC,3
ORG-BA185-RIPE,332
ORG-LBHF2-RIPE,2
ORG-ISP9-RIPE,55
ORG-CTS20-RIPE,28
OSU-3-Z-ARIN,192
ORG-FCN4-RIPE,3
@aut-63874-APNIC,27
ORG-PSCB1-RIPE,10
ORG-NG41-RIPE,241
ORG-CAIR2-RIPE,61
ORG-IMTL1-AP-APNIC,9
ORG-IL7-AP-APNIC,66
@aut-7665-JPNIC,136
ORG-JPWT3-RIPE,60
@family-31269,95
ORG-OL8-RIPE,99
ORG-CKA3-RIPE,20
ORG-TCOM1-RIPE,20
ORG-MS605-RIPE,76
ORG-CAS14-RIPE,33
ORG-TPG1-RIPE,39
ORG-UC3-AP-APNIC,49
PHOEN-56-ARIN,238
ORG-MNSL1-RIPE,103
ORG-SAB9-RIPE,24
CLSM-ARIN,85
ORG-UOG1-AFRINIC,105
ORG-FMGC1-RIPE,7
ORG-EMDS1-RIPE,54
ORG-RGSS1-RIPE,27
@aut-58967-APNIC,1
@aut-46048-APNIC,10
ORG-IS548-RIPE,3
ORG-SMS45-RIPE,8
@aut-9595-JPNIC,118
ORG-II8-RIPE,13
@family-47790,317
ORG-GTIT1-RIPE,129
ORG-PTES3-RIPE,1
ORG-VA18-RIPE,33
ORG-MIPB1-RIPE,57
ORG-CFDO1-AP-APNIC,44
ORG-BG97-RIPE,9
CPSU-1-ARIN,36
ORG-LT28-RIPE,29
ALBER-69-ARIN,237
CZIO-ARIN,97
CS-363-ARIN,3
ORG-LS53-RIPE,45
ORG-VHLC1-RIPE,21
ORG-DFE1-RIPE,32
ORG-RL5-RIPE,93
ORG-SNL15-RIPE,15
ORG-IL238-RIPE,43
ORG-CAWT1-RIPE,10
ORG-NA936-RIPE,264
ORG-PSIF1-RIPE,54
ORG-MM16-RIPE,36
UWI-3-ARIN,28
ORG-IYNC1-RIPE,77
ORG-AA16-RIPE,24
ORG-DA8-RIPE,103
JCCC-ARIN,3
ORG-GS263-RIPE,19
ORG-AA246-RIPE,83
ORG-MSFZ1-RIPE,18
ORG-IC7-RIPE,192
ORG-ZEA2-RIPE,111
@aut-140155-APNIC,153
@aut-139484-APNIC,63
LT-373-ARIN,10
ORG-UOTF1-AFRINIC,74
ORG-VA5-RIPE,2
CASCAD-1-ARIN,10
ORG-IL147-RIPE,33
LCIM-ARIN,26
@aut-137286-APNIC,49
ORG-ABUS1279-RIPE,43
@aut-45061-APNIC,140
ORG-UOA5-RIPE,31
ORG-FAST3-RIPE,6
MOZIL-1-ARIN,6
ORG-DTCL2-AP-APNIC,10
ORG-KA5-RIPE,230
ORG-SSS62-RIPE,18
ORG-UOS1-RIPE,260
COMPTR-ARIN,33
@aut-141967-APNIC,66
@aut-18143-JPNIC,9
XNET-ARIN,41
WRIKE-1-ARIN,12
ORG-TG5-RIPE,81
UP-92-ARIN,45
@aut-38126-APNIC,32
ORG-SVS7-RIPE,25
@aut-136098-APNIC,127
ORG-EII1-RIPE,109
ORG-SAS15-RIPE,8
ORG-DMNP1-AP-APNIC,21
ORG-PSFC1-RIPE,79
@aut-132971-APNIC,10
@aut-17612-APNIC,8
ORG-MA119-AP-APNIC,99
ORG-SECP1-RIPE,61
ORG-DG71-RIPE,52
HUNBSSDM-ARIN,10
ORG-CIL24-RIPE,171
ORG-DR104-RIPE,2
ORG-TL555-RIPE,42
ORG-BL107-RIPE,33
ORG-JL18-RIPE,25
ORG-PPPL1-AP-APNIC,7
ORG-WANL1-AFRINIC,11
ORG-ENL32-RIPE,177
ORG-WNB1-RIPE,88
ORG-FCDS2-RIPE,17
ORG-SKR4-RIPE,39
ORG-GG36-RIPE,13
@aut-9604-JPNIC,38
BGI-14-ARIN,9
ORG-HPL5-AP-APNIC,203
@aut-140199-APNIC,15
ORG-APSR1-RIPE,13
ORG-SPO1-RIPE,15
ORG-PS298-RIPE,8
@aut-134653-APNIC,35
ORG-MA26-AFRINIC,53
@aut-141603-APNIC,2
@aut-4663-APNIC,44
@aut-134633-APNIC,31
ORG-HDTY1-RIPE,5
ORG-PES11-RIPE,1
ORG-VD31-RIPE,40
ORG-TJS2-RIPE,16
ORG-VTL5-AP-APNIC,19
ORG-TACP1-AP-APNIC,72
ORG-ASS48-RIPE,11
@aut-23614-JPNIC,45
ORG-OB40-RIPE,1
CSDC-29-ARIN,102
ORG-BS73-RIPE,52
ORG-LL6-AP-APNIC,267
ORG-NG223-RIPE,6
ORG-CPPL1-AP-APNIC,88
ORG-SSZO127-RIPE,12
ORG-VL353-RIPE,141
ORG-CL530-RIPE,160
@aut-131365-APNIC,50
MMGIN-1-ARIN,2
@aut-38087-APNIC,8
ORG-NN3-RIPE,18
ORG-STG1-RIPE,88
FGLBS-1-ARIN,4
ORG-GA118-RIPE,34
ORG-SSMS7-RIPE,47
ORG-IL332-RIPE,74
ORG-GGFW2-RIPE,24
@aut-135463-APNIC,80
ORG-EEDP1-RIPE,31
ACML-3-ARIN,15
@aut-18257-APNIC,35
3ZNET-ARIN,9
ORG-IA1139-RIPE,79
UTAA-3-ARIN,10
@aut-9704-APNIC,18
ORG-GO4-RIPE,17
@aut-140023-APNIC,88
WSU-1-ARIN,8
ORG-HGSP1-AP-APNIC,14
ORG-AL4-AFRINIC,73
ORG-PES8-RIPE,3
@aut-38412-APNIC,12
ORG-CUOH2-AP-APNIC,94
ORG-AGG7-RIPE,152
HNS-ARIN,54
ORG-TOBB1-RIPE,108
ORG-NGNB1-RIPE,98
TRIHEA-ARIN,41
@aut-138854-APNIC,31
ORG-SSGD3-RIPE,155
ORG-RCDB1-RIPE,7
ORG-AA30-RIPE,116
@aut-139940-APNIC,18
@aut-149098-APNIC,50
VMISS-ARIN,9
WWCU-ARIN,9
@aut-131364-APNIC,61
ORG-NTUP1-RIPE,34
@aut-59288-APNIC,30
ORG-BTA22-RIPE,11
ORG-SS86-RIPE,9
ORG-OPL22-AP-APNIC,113
DCSPA-ARIN,257
LDGN-ARIN,29
ORG-VTA26-RIPE,8
ORG-TCML1-RIPE,47
@aut-17844-APNIC,34
UNNOI-ARIN,25
ORG-PS375-RIPE,10
AU-365-ARIN,11
ORG-KSS20-RIPE,25
ORG-HOL1-RIPE,65
ORG-TNDR1-RIPE,44
ORG-UNSS1-RIPE,41
UTAD-ARIN,33
ORG-THB5-RIPE,2
@aut-150654-APNIC,73
ORG-CS780-RIPE,10
ORG-SSSS5-RIPE,51
FCS-131-ARIN,3
ORG-AAGE1-RIPE,42
SEDGWI-4-ARIN,43
ORG-ADLD1-AFRINIC,168
ORG-TRCO5-RIPE,43
ORG-FACK1-RIPE,67
ORG-PRS8-RIPE,23
@aut-132995-APNIC,18
ORG-KL281-RIPE,16
TML-174-ARIN,13
WOL-24-ARIN,1
@aut-134014-APNIC,6
ORG-NNA2-RIPE,34
ORG-HI9-AP-APNIC,17
PHS-74-ARIN,27
ORG-PL111-RIPE,29
ORG-GS34-RIPE,137
ORG-CJ2-RIPE,54
ORG-NPL2-AP-APNIC,59
ORG-BK15-RIPE,32
ORG-FHA18-RIPE,10
ORG-SNE3-RIPE,2
ORG-AMDA3-RIPE,1
EXPRES-ARIN,61
ORG-BPBF1-RIPE,42
ORG-HD1-RIPE,55
STCLA-ARIN,14
@aut-7627-APNIC,7
ORG-XCL1-AFRINIC,27
ORG-BA7-AFRINIC,13
ORG-DUO1-RIPE,105
ORG-TEAR1-AFRINIC,96
MIDWE-1-ARIN,17
ORG-PN13-RIPE,15
@aut-137352-APNIC,27
MDECA-ARIN,4
OCNO-1-ARIN,34
ORG-IHN3-RIPE,14
ORG-TSEO1-AP-APNIC,69
ORG-AOMA3-RIPE,26
@aut-138078-APNIC,77
ACDC-ARIN,75
SCS-10-ARIN,2
ORG-OA580-RIPE,66
@aut-141142-APNIC,100
ORG-ONSL4-RIPE,3
HOFFMA-41-ARIN,4
ORG-PSCA1-AP-APNIC,12
ORG-LI109-RIPE,40
@aut-63748-APNIC,9
OHMC-1-ARIN,4
ORG-KE6-RIPE,22
ORG-ARB2-RIPE,8
LIFET-40-ARIN,19
ORG-SYMD1-RIPE,4
ORG-WIUK1-RIPE,193
ORG-BM35-RIPE,20
ORG-DEMP1-RIPE,32
ORG-PATP2-AP-APNIC,3
@aut-136831-APNIC,29
ORG-MB29-RIPE,83
ORG-CCI2-RIPE,79
MSRG-ARIN,15
@aut-46018-APNIC,68
ORG-BBP5-RIPE,41
ITL-87-ARIN,98
ORG-PEO1-RIPE,130
ORG-IG61-RIPE,71
ORG-ETIC1-AP-APNIC,1
ORG-PSO7-RIPE,7
@aut-132497-APNIC,8
BS-66-ARIN,7
ORG-FCDJ1-RIPE,1
ORG-GRO1-RIPE,2
ORG-KFMC1-RIPE,30
@aut-24691-RIPE,96
CHAMPL-ARIN,6
ORG-CIS1-RIPE,119
ORG-XPMS1-AP-APNIC,5
ORG-OS5-AP-APNIC,7
ORG-PP22-RIPE,5
CSXTEC-ARIN,26
ORG-ZS51-RIPE,49
@aut-55616-APNIC,23
ORG-MDMS3-RIPE,59
GRAVI-5-ARIN,106
UNIVER-165-ARIN,22
ORG-KPTC1-AFRINIC,109
ORG-BKA1-RIPE,70
WORLDL-22-ARIN,237
@family-55797,76
ORG-NISS2-RIPE,105
ORG-HSPL2-AP-APNIC,42
SWCP-ARIN,102
ORG-JA157-RIPE,3
LMC-1-ARIN,6
GLA-3-ARIN,72
@aut-58392-APNIC,106
ORG-TDTV1-RIPE,107
ORG-NDOI1-AP-APNIC,4
APPNE-ARIN,44
TLAI-ARIN,31
ORG-SO1-AP-APNIC,12
@aut-63876-APNIC,41
ORG-GIS3-RIPE,125
ORG-FH17-RIPE,202
ORG-CS137-RIPE,97
ORG-OL194-RIPE,68
ORG-ASI2-AP-APNIC,36
SYNN-ARIN,13
ORG-NODS1-RIPE,94
@aut-2513-JPNIC,246
REALO-ARIN,74
SL-2027-ARIN,73
@aut-138881-APNIC,81
ORG-CDTS1-RIPE,162
@aut-10166-APNIC,17
ORG-CDCC1-AP-APNIC,7
STATEO-18-ARIN,140
ORG-PSB3-RIPE,66
ORG-TML4-AP-APNIC,66
ORG-ALTA5-RIPE,12
TRADE-38-ARIN,19
MSL-139-ARIN,2
@aut-131734-APNIC,50
@aut-23571-APNIC,101
ORG-CL126-RIPE,225
VCS-5-ARIN,70
ORG-VC110-RIPE,41
PATH-ARIN,103
@aut-149669-APNIC,10
TRIBAL-2-ARIN,5
ORG-WNPL3-AP-APNIC,4
ORG-ED33-RIPE,10
AHSS-ARIN,21
AMPR-ARIN,67
ORG-OA8-RIPE,1
AL-1917-ARIN,9
SUNYO-ARIN,6
@aut-55597-APNIC,21
ORG-EMU1-AFRINIC,121
IH-221-ARIN,24
NYPL-ARIN,2
ORG-VL18-AP-APNIC,76
ORG-KA142-RIPE,4
ORG-UEA1-RIPE,15
ORG-LTAB1-RIPE,3
ORG-PWA1-AP-APNIC,64
@aut-133274-APNIC,154
VH-36-ARIN,2
ORG-PJ6-RIPE,9
ORG-TS424-RIPE,1
ORG-FCS6-RIPE,12
ORG-DL87-RIPE,44
ORG-BA252-RIPE,3
ORG-IT15-RIPE,4
ORG-SB521-RIPE,33
@aut-137300-APNIC,85
@aut-18028-APNIC,33
TELES-25-ARIN,18
ALLSTA-ARIN,94
ORG-UA2-AP-APNIC,99
ORG-KCCL1-RIPE,8
ORG-ROSC2-RIPE,16
ORG-IG43-RIPE,121
ORG-II2-RIPE,84
KFHP-Z-ARIN,53
ORG-OA21-RIPE,45
ORG-TBTA9-RIPE,38
ORG-BTGL1-AP-APNIC,56
TENNE-34-ARIN,10
DF-35-ARIN,148
ORG-CNCP1-RIPE,27
ORG-RRPP1-RIPE,2
ORG-RTL21-RIPE,2
UMIA-Z-ARIN,53
AUGSBU-ARIN,10
ORG-CCL93-RIPE,49
UNIVER-185-Z-ARIN,120
ORG-UMB3-RIPE,37
ORG-EPL3-AFRINIC,145
ORG-SEIS1-RIPE,8
AI-42-ARIN,7
GCC-120-ARIN,22
ORG-MSTP1-RIPE,2
ORG-MT58-RIPE,15
ORG-TL178-RIPE,31
SPR-5-ARIN,6
ORG-ULBS1-RIPE,39
CCAP-15-ARIN,21
ORG-AAUJ1-RIPE,35
ORG-NC31-RIPE,6
ORG-VSZO26-RIPE,37
RCNL-1-ARIN,17
ORG-LNZP1-AP-APNIC,88
ORG-ITIL1-RIPE,28
ORG-TKD3-RIPE,117
ORG-CS575-RIPE,5
ORG-KA84-RIPE,55
ORG-KJ94-RIPE,6
ORG-LIC4-RIPE,9
MULTIB-ARIN,63
BROCKU-ARIN,88
@aut-24157-APNIC,53
