org_id,count
ASN-VATLIB,42
KCP-AS-KR,92
aitire,15
Kemi-fi,16
14448,72
IBLLC-HK,8
RNPL-AS-AP,87
RMGR-MIX,28
NZ-LOTTERIES-AS-AP,57
INTERNETBOLAGET,160
AS31449,90
NAMPOWER,6
CASTLE-IT,29
ORWO-AS,12
POSTMT-AS,8
XNAME-AS,179
TELEPAK-NETWORKS-INC,31
CIRI,8
PGF-AS,30
TEXAS-HEALTH-RESOURCES,74
CORESITE,48
INTEREC-AS,144
ARSEN-AS-ID,164
MARIST,24
NETWURX-AS,14
UPRAVACARINA-AS,36
mwtv-as1,19
COFAN,172
SYSLIFELINE,40
ANS-AVATELTELECOM,12
JACKSON-TECHNICAL,13
CCCH-3,38
IRBIS-TELECOMMUNICATIONS-AS,17
CHSCC,30
KOOKMINCARD2-AS-KR,44
VEB-AS,18
LSC-COMMUNICATIONS,68
MIA-AS,119
Attica-Bank,15
HNST,71
TCOE,17
ARIN-PFS-IAD,52
KEYTRADE,48
ALLDATA-NET01,164
NISOURCE-CORPORATE-SERVICES-COMPANY,50
MHP-AS,111
Owens-Corning-EU,51
LAYER-HOST,33
MAINEHEALTH-MAINE-MEDICAL-CENTER,36
KIOM-AS-KR,7
YMAX-AS,55
ESNET-EAST,27
BCBS-AL,32
NSTRU-AS-AP,54
IDEALAN-AS,53
SOUTH-DAKOTA-RESEARCH-AND-EDUCATION-NETWORK,26
TWIN-LAKES,76
LEONCOUNTYFL,14
CHAPNET,110
ITM-TELECOM,42
MPDCOL,33
AS27534,36
FNF-CLOUD1,104
MCC-WACO,11
CONED,93
CZTTNET-AS,124
AS62904,58
ONECLEVELAND,148
TNGNET,50
CT_Martinique,62
GLOBALTELLINK-HNSS,40
UCSP,45
MACST-ATL,48
ATLANTIC-METRO-COMMUNICATIONS-II-INC,40
PFNL-ASN,22
SPS-157-246-0-0,12
STANDARDINSURANCE,40
ARIN-PFS-SEA,51
QUARTSOFT-AS,4
KOMBANK-AS,48
ASN-ROVHIL,70
STRIPE21,3
NACS-AS6954,29
MARITZFENTONMO,36
UALR-ASN,174
TatAisEnergo,3
EXTREME-AS,24
GNTB,72
SUCCEED-NET,27
MPLS-PUBLIC-SCHOOLS,168
VSU-NET,60
FIDELITY-001,22
USA-NETWORKING,34
GTBAS,26
AS-ITFRUIT,14
CAMBRIANCOLLEGE,84
omania-as,2
CCCD-AS,59
FREIGHT-LINK-AS,63
XTRIM-AS,10
IR-ASSOFMAR-AS,28
NADYMSS-AS,12
ASTA-NET,101
WF-AS,28
PITT-STATE,38
BTB-20_21,14
DUF-AS,80
UCHC-ASN,60
ISIDE-AS,110
JCCC,63
OWENS-CORNING,51
JADE-NZ-AS-AP,40
URALTRANSCOM-AS,27
EVRY-BORAS,20
VODACOM-LESOTHO,6
IDNIC-KOMINFOBWS-AS-ID,44
RELLINE-AS,104
SZRT-HU-ASN,87
TelcoNet,10
IDNIC-MANDIRISEK-AS-ID,42
MOJASUPERNOVA,32
RICCAIT,42
CNLINK-TW-AS-AP,2
TUVARNA-AS,16
S7-AS,214
IMEDIA-AS,78
DELOITTE-HU-AS,18
IDNIC-OGANILIR-AS-ID,42
MKB,45
IDNIC-WARNAHOST-AS-ID,34
HKISL-ASN,11
REALNET-ASN-1,85
BNG,46
IPMEDIA-AS,8
MDCLOUD,26
RCO-AS,18
TechAssistAS,6
ASTEHNO,6
DELION-AP,12
BNEDV-NET,49
JINGXUN,67
ACFC-AS,36
City-Sat,3
MOTIVE,80
CONNECTEL-PK,8
CICTBKN-AS-VN,74
FR-SYVIK,15
AP-AS,88
BYTESERVICE-AS,41
TechCom-AS,10
SERVANET-AS,26
ROBSONINC,35
CITY-OF-WINNIPEG,40
MOVACI-CDC-AS-AP,21
LIGHTCLOUD-AS-AP,15
SOFTOMASZ-AS,20
METRO-DE-MADRID-AS,118
ROYALE-AS,8
HBCI-1999TA,73
CFS,8
HSE-AS,17
LANASSISTANS-AS,26
AddPro-AS,76
INDEPENDENT-AS,24
OELIS,50
PIN-SE-AS,121
Vistasamanehasa,22
SWISSSIGN,52
Dlink-AS,41
ITOS-AS,21
EPINATURA,26
AVIEL-AS,15
FCPL-AS-AP,4
IDNIC-STTKDYK-AS-ID,15
Sofor-ripe,108
VEESP-LV-AS,13
AS-UGIUTIL,8
ALTURA-AS,34
COMPUTERDESIGN-AS,78
AADD-AT,26
RUTIL-BG-AS,2
ARIN-PFS-SJC,52
FGSB-AS-AP,10
BBT-AS-ID,28
Telemedia-AS,4
IDNIC-PSNKOTA-AS-ID,41
SYNAPTIC-AS,54
IIASA-NET,66
SBSberbankJSC,13
MEDIA-HOSTS,27
JPRS,16
FRONTIER,96
Macronet,20
CONTROLVM,18
DATAINGENIOUS-AS-AP,53
nl-coosto-1-as,12
NIXUS-AS,35
DASSAULTAVIATION-AS,44
ASN-TVT,7
NEONOVA-NET,178
SANDNET,104
SASAG,38
J-Stream,49
LUB-ZETO-AS,42
Prosveshcheniye-AS,163
ASA5COM,32
AVERS-AS,40
RCIT-CORNET,84
EDI,3
LANDS-SERVICES-INTERNATIONAL-SRL-AS,15
ILOT,23
EAGLE-AS-AP,2
ASN-LINKT,58
Messagelabs-AS,34
EKNNET,6
UNIBEL-AS,54
VIP-LUBLIN-PL-AS,34
SIVMA-AS,2
INVESTBANK-AS,20
MULTNOMAH-ESD,38
YOSHIZOU,40
NAVIGABENE,25
SCC,8
SKYWERX,1
VOZTELECOM,14
NETPLUSFR-AS,10
BLUEMEDIA-AS,97
HOSTIGGER,60
BCCARD-AS-KR,86
ASNEW,41
NTTCOMWARE,91
BP2-AS,39
VFM-AS,41
UORADEA-AS,4
CDI-AS,10
FIDALIA-AS,31
TURUNKAUPUNKI,111
SSC-299-Z-837,102
FREE RANGE CLOUD,271
TPV-POLSKA-AS,7
IRNIC-AS,31
COUNTY-OF-MONTGOMERY-PA,30
FI-ALAVUS-AS,26
ASN-NOTARTEL,52
unitel-AS,118
INTEREUROPA-AS,16
Shabakieh-Ayrik,53
AVSELECTRO-AS,21
NU-AS,74
KCOENET,24
geRailway,70
MIC-ASN,126
ROOT-LEVEL-TECHNOLOGY,4
NCKCN,21
LCEC-BGPNET-YHWH,6
LANLINE,97
NCCNORTHAMPTON,27
KAPPA-PL-AS,46
KNet,2
ASN-LepidaH,29
Opentransit,6
CSAT-AS,16
MERCURY,161
MAGNUM,16
PACNET-AS-ID,10
SIG-DSI,26
AAREON-AS,116
TRINAPS,79
QX-NET-ASN-1,156
RUAMUR-AS,29
NTS-ONLINE,8
CMS-VSMU-AS,38
CONWAYCORP,38
ASHKELON-ACADEMIC-COLLEGE,18
PNCBANK,24
RITSUMEI,85
P-PROS,6
CONDORNET,27
KICC-AS-KR,48
AS-ICUK,71
OWENSCORNING,51
CCS-ODESSA,3
CA-CW-E,79
SASK-CNET,98
QTS,39
GRCC-AS1,51
ZakatAS,108
ATEA,54
Safelines,34
TWOSIGMA2,80
VIKINGNET-AS,9
MSL-AS-AP,29
SIENA-COLLEGE,18
EMTEL-AS-AP,29
HIcom,38
LERTAS-AS,6
ZETTAIO,59
TIS-ASN,11
STACKHARBOR,136
kanta,4
FPC-ASN,2
WSWHE-NET,23
RIMQ,26
GTECH,4
IO,48
AS-IHS,26
LANMINDS,72
CWCAYMAN,4
LEASEWEB-USA-NYC,137
STFX-UNIVERSITY,72
NETSONIC,79
PRATTINSTITUTE-1,60
KrajoweBiuroWyborcze-AS,33
EE-emeedia,7
BDC,35
SITEACTION-TOR-01,46
STEALTH,43
N-T-TECHNOLOGY,16
GDNS,20
INFOSKY-AS,44
HrvatskeVode,8
AUSTIN-ENERGY-01,18
METRONET,14
LYCOMING-COLLEGE,9
StreamNetworks,31
STAVROPOLSTROYOPTORG,38
KNET-1,32
MERT-RF-AS,76
MTT-AS-ID,3
VTC-AS,8
AS_CBA,13
INDOTRANS-AS-ID,58
FLY-TELECOM-AS,4
SBCLOUD,73
IONAUTOMATION,51
IDNIC-ITNY-AS-ID,48
ASN-HYPERGRID,96
STRATEQ-AS-AP,9
ITL-AS,16
Mascom-Wireless-Botswana,32
SERVERIX-AS,54
goInternet,10
Connect-AS-1,24
UNIVERSITI2-AS-AP,102
HighLink-spb-as,40
UMK-AS-AP,122
MONTEPIO-GERAL-PT-AS,140
INSITINVEST-AS,13
UMS,27
KCGF-AS-KR,10
ROPA,33
smccnet-as,68
COMBAHTON,168
ARILOT-AS,84
AVATELTELECOM,40
AUBG-AS,38
ASIT8,12
WKSTMK,86
DISTRIBUTEL-AS11814,57
BODATA,20
KGPC-AS-KR,63
AS3324_FUJITSU_SPAIN,70
FREE-MPEI,149
EAST-COAST-ACCESS,42
STRATANETWORKSLTD-AS-AP,16
VSpace-AS,35
Tietotunkki-oy,88
FREENET,21
NRRU-AS-AP,47
VIETTELCAMBODIA-AS-AP,57
NL-AMS-MARLINK-MSS,87
CERBERUSNETWORKS-AS,5
mie-u,96
TVK-WROC-AS,8
ZD-AS,30
TIMEHOST-AS,18
COMWAY-AS,30
SIDN,9
centinsur,60
FREENET_LLC,81
OGLASNIK-AS,37
SIANET-AS-AP,80
MEDIAL-AS,7
Fava_Tabriz-Municipality,77
Lifestream-AS,72
CLAL-INSURANCE,25
kl-net,83
RAGRAD-AS,48
ROAD-TECH-COMPUTER-SYSTEMS,48
WRO-SAW-AS,87
GOEYJ-AS-KR,9
Slowianin,12
ASMITEL,2
IDNIC-GBA-AS-ID,4
ICI-ROTLD,42
SEOKYUNG-CATV-AS-KR,16
LINK-SPB-AS,4
UTA,4
OUS-NET,56
GOLOMTBANK-AS-AP,56
MPG-FR-S,7
AMERICA,52
NET-LEAST-COST-ROUTING-TELECOM-SL,58
BTS-AS,42
ASINTELLEKT,11
binet,23
WIND,76
DUKE-ENERGY,116
TELEZON,34
TUSNETWORK-AS-ID,37
ZENVOO-AS,28
ROPARDO-AS,24
TS8-AS,2
SYLON,21
MNNEWS-AS,65
ALTSPU-AS,34
NETTLINX-IN-AP,108
OPTINETYAMBOL,39
RADWARE-CLOUD-SERVICES,44
KOWANET-AS-KR,34
GTA-AS-AP,51
PCL,93
ATM,12
EMERSON,87
FOUREDGE-AS,42
MAX-TEL,56
SELS-AS,27
VISABEIRA-DIGITAL-ASN,72
SPARCC-AS,3
FAXAGE-01,20
as_sensys_cloud,32
UOS,15
ISPU-RUNNET,61
ALPHABANK-AS,54
VIPALETTE,75
KOMOS,5
ASN-GWINNETT,42
USTRONET-PL,12
LEU-AS,21
COMCOMSYS-AS,6
gulfins,7
ASTIMER,22
KCISA-AS-KR,43
Pl-Gmina_Miasto_Elblag-AS,38
TVERSU,43
VODAFONE-AL-ASN,64
ALTAIR-NET-AS,54
AMDOCS-AS,42
ASIACELL,22
GetOnline,91
IDNIC-PROSPERITA-AS-ID,5
LANLEB-IU13,98
DATASERV,47
NTCITROSA,10
datacenter,131
Net-Nord-AS,8
BLAZENET-IN-AP,54
BNL-AS,82
MEDOBJ01-AS-AP,7
ACSL2,24
INDEPENDENT-COLLEGE-ENTERPRISE,2
PAULWURTH-AS,10
TRLCo,41
STRZYZOWSKI-NET,14
AOCNET,70
ELEKS-AS,19
BGNET,136
STEDWARDS-ASN1,12
EMBOU,134
INTERRA-AS,90
IDNIC-HELIUM-AS-ID,2
MEDIAFUSION-ES-AS,18
CZ-SUAS,56
SI-STELKOM,53
TEC-OF-JACKSON-INC,7
BRAVO-NET,78
FONIRA,133
SPX-FLOW-AS,90
CPLUS1-AS,12
HMSA-ASNID,14
multimax,18
CITY-OF-EDMONDS-WA,8
USG-CORPORATION,72
MICROPACT-ASH-DC,14
THE-ISERV-COMPANY,38
ALBERON_AS,38
TOSAN,38
SDI-AS,20
simbanet-tz,76
arec-as,28
VIMMERBYKOMMUN-KH,49
MOE,46
ISC-Net,33
BUBGP1,19
ZGAir-AS,25
STAEMPFLI,25
UMWWM-AS,110
UTRANSIT-AS,4
ITCOMP,4
AURA-SOUTH,1
WCG-AS,49
STEP-AS,11
NICEMONEY-AS-KR,22
EDUCATION-SERVICE-CENTER-REGION-20,93
ASSOCIA-ASN,30
MTAONLINE-AS,20
EGIHOSTING,90
AS-LL,60
WEBNET,38
FERRUM,3
KTGR-AS,83
SCOE-ASN-25664,52
ATOS DIGITAL HEALTHCARE SOLUTIONS,20
ISM-CANADA,22
MIDLANDCOLLEGE-ASN,4
AS-PNN-NET,27
BLUEPINK-AS,152
MASSMUTUAL,36
GS,12
MATERNA-AS,8
FTC-INET,24
NET-PRO-AS,84
SZW-INC,72
DOTINC-NET,20
I-EVOLVE-TECHNOLOGY-SERVICES,138
LSUHEALTHSCIENCESCTR,78
ASN-STPSB,34
WRHARPER,65
InternetEngineeringAS,24
HORNET-AS,106
1GSERVERS,10
H5-DATA-CENTERS-GLOBAL,35
THIN-NOLOGY,12
UBX-DT1,54
SKB3-ARIN-BGP,141
mfcr,84
CIO-AS,96
BW-LYNVA,10
OHI-1-ASN1,68
CN-ASN-TRILIGHT-SPECTRUM,44
TELEGLOBAL-AS,9
ITM-SE,82
OXY-AS,56
DUSTIN-MS-SE-STO,29
NCAA-NATIONAL-OFFICE,67
S1-SUWANEE-DC,14
FRAXION,17
WIKTEL,18
DZINET-AS,1
TWINWAVE-AS,4
AUCRWWL,16
BUSINESSCONNECT-BELGIUM,13
IITRUST-AS,6
Leonix-Telecom,30
VIDANTHEALTH,39
CALVIN-UNIVERSITY,136
BRING-AS,10
HGE-NET,26
ASUBI,40
RAROM-AS,32
TELENOR_DANMARK_AS,105
REALHOSTS-AS,29
IDNIC-DINKOMINFOKABPEKALONGAN-AS-ID,47
RPCA-AS-AP,16
EDF-AS,14
NEWTELECOM-AS,1
ARPC,6
AS-ATHM,24
HAWAIIAN-TELCOM,45
USLU-AS,40
enoc-as,8
ereey,76
INTELLECT-AS-AP,14
I-SERVICES-PROVIDER,49
ASREALITY,4
AC-NET,253
URAL-INTERCARD-AS,2
Cloudfire,53
TSI-DDM-AS,4
ANHEUSER-BUSCH,22
VideoMaxAVS,2
GENERALMEDIA-AS,78
TaffiTV-AS,63
PENTANET-AS,56
CITY-OF-MISSISSAUGA,78
Shentel_AS,24
ZICOMNEXT,90
SATNETCOM-AS-ID,33
BITEL-AS-RIPE,68
VIBO-NET-AS,35
IPLUS-AS,77
ZODIAK-AS,6
SPRINTInet-NVR-AS,6
DilisGrup,23
EAW-AS,44
RU-CRIMEANET-AS,2
VOLZ,98
ASRTK,12
ITIRANA-AL-AS,16
GEENET,40
TOILE-LIBRE,36
RU-ISKRANET-AS,56
PNAPSIN001-AS-AP,46
NEDELCO,35
Cyberia-AS,117
KOOPERATIVA-AS2,4
neftm-as,8
MaRcom-Eko-AS,20
VNSO-AS-VN,17
LEALTA-AS,19
IRUM2-AS,16
PLBNET-AS-ID,11
APOLLOGLOBAL-AS-AP,9
PROC,29
GTPL-AS-AP,13
NICEHOLDINGS-AS-KR,53
LTG-AS-AP,40
IPSLA-AS,61
STELCORE,4
DNSPT,52
UkrInfoSystems-AS,28
FLUMOTION,3
ASN-EQIX-MELBOURNE-AP,105
TEAMINTERNET-CA-AS,39
WEB-COM-AS-AP,37
ERLANG-AS,76
LIMONHOST,199
ADELPHINET1-AS,4
NETHOUSE,58
ArrowNET,32
TPSERV-AS,34
ADKL-AS,101
NBI-KIEV,37
TEDRA,128
ITAF,85
Kalaam-Telecom-Bahrain,12
SRA-AS,44
HostSlim-Global-Network,61
INTERLINKCI-AS1,8
HELIOSMB-AS,13
ITSAM-BEX,49
CCC-AS,28
KIBS,7
Padidar,82
CHINATELECOM-ZHEJIANG-WENZHOU-IDC,38
VENTURETECHNOLOGIES,39
TURBOITLIMITED-AS-AP,9
SMLINE-AS-KR,20
INFANET-AS,30
NETIRD-2,12
IDNIC-GTLOKOTA-AS-ID,30
IRE-AS,6
VIAIP-AS-AP,12
antemeta-asn01,18
AADR-AS,137
DARVA,15
ASN-SYSTEAM,26
HELSINGENET,15
SKYMESHPTYLTD-AS-AP,40
ITOSS,42
bolton,8
szybszynet-as,17
SaturnTelecom,18
SOVTEST-INTERNET-AS,37
IICT-BUET-AS-AP,60
EKACOD-AS,72
TOPPAN-MERRILL,3
BBOX-IT-AS-1,2
DAGOMYS-AS,6
TRAFFIC-NET,27
XINDI-AS,59
TFyreIT-PTY-LTD,5
PLUSLINE-AS,17
KM-NET-AS,124
STRATUS-NETWORKS,49
KIYAVIA-AS,44
IDNIC-TTL-AS-ID,6
ICCNET-DHK-BD,18
PRIMELINE-AS,7
KB-ASN,50
ATMOSPHERICA-AS,1
KGKUCIT,16
NKTV-AS,10
DPMobinIDC,160
COPROSYS,64
REALCOMPII,10
EKAT-AS,105
FLOOR-AND-DECOR,80
NSP_LLC,12
W3Z,12
MTVPL-AS-AP,82
HYUNDAICARD-AS-KR,19
FLUIDSOFT-14,57
LOYNO-EDU,51
MOZHAISKNET,6
GOV45-AS,62
QUALCOMM-QWBS-SD,47
ONEEIGHTY-NET,9
SLCC,26
TCR-AP,24
ATEXS-AS,8
CSPIRE-MISSION-01,26
CACTUS-INTERNATIONAL-INC,14
NETTOGO-BLK,12
RJF-INTERNET,98
CLC-98-ILLINOIS,24
GOODMAN-MANUFACTURING-COMPANY,33
ECARD-AS,62
THDOC,24
KOLPORTER-AS,48
PCSB-ASN,28
SCALEMATRIX,46
CANNET,29
DMCI-BROADBAND,24
NRCDE-AS,84
MAIF-AS,112
ONE-AS,106
Vizor-Gal-AS,2
MAINSTREAM-FIBER,12
COUNTYOFSB,36
CRYPTICSTUDIOS-HQ,35
TRAMER-AS,82
NWOL-AS,25
LIBERTY-AS,2
IRON,40
THE-SCHOOL-DISTRICT-OF-PALM-BEACH-COUNTY,52
APUA-AG,20
ALINK,16
GTU,49
TOUA-NOC,6
OCEANTELECOM-NET,8
RTCCOM,6
CONCORDIA-COLLEGE,46
SATNETSPB,17
SYRION-AS,6
CCA,18
ASN-ATLANET,46
CRUCIALWEBHOST,61
PBSO-INTERNET,21
GOEUJB-AS-KR,16
REPRISE-HOSTING,59
PJM,22
SHIOJIRI,23
NETRIUM-NETWORKS,29
WCTC,97
GRANBURYISD,8
VRMNT-AS,41
DATTO-DLT,38
POSTA-HU-AS,120
RHIT,42
WESCOM,20
INETRA,54
WIDENER,54
VOONAMI,26
BAKULEV-CENTER-AS,38
METROCOMBANK-AS,64
CBDC-6597,60
GGAMAUR,86
LBUSD-PUBLIC-IP,16
CDK-GLOBAL-HOSTING-FB,16
MCLAREN-HEALTHCARE,20
JENOPTIK,14
MGSK-AS,30
LIPETSK-AS,50
ANCPI-AS,102
SSHA-DC-ASN,29
KOMPEX,79
FHDA-AS,38
TDC-DATA3,24
MGN-2,50
TISL-11-36326,23
EQUINIX-AP,69
RIA-INFOSOLUTIONS-IN,64
RAYNET-AS,21
GUARDFOX-AS,35
NZTECHNOLOGY-AS-AP,55
KAVKAZ-TRANSTELECOM-AS,31
IMPRENSANACIONAL-PT-AS,17
VSAU,54
CLOUDSPECTRA-AS,86
SIMPUR-BN,86
SPBGASU-AS,54
DEEPWEB-AS,10
CLOUDSCALENZ-AS-AP,31
ISPEG-AS01,12
KONAR-AS,2
MEDIAINDOCYBER-AS-ID,18
optimesys,57
DIGITAL-TECHNOLOGY-LTD-AS,30
HCNCHUNGJU-AS-KR,20
TK2,90
PRAKTIKA-AS,12
SPIPE-ASN,28
ACEREDC-TW,180
RICCI-AS,5
IEC_AS,24
Connect,10
SimpleThings,18
RAWLPLUG-AS,19
EMSLANDTEL-AS,39
BANK-WINDHOEK,34
VIPSERVICE-AS,21
MEDNET,51
NETSPACE,4
PEOPLESCOMMUNICATIONS,9
CARDHOLDER-MANAGEMENT-SERVICES,21
VIZITNETUA-AS,4
NORDICOM,20
AIS-AS-AP,52
GBNGROUP-AS,8
LV-OSSNET-AS,36
RIMON1,84
RVS,11
DONGWHA-AS-KR,20
TAU-AS,10
VOZELIA,2
SMARTITUP,30
AARERZ,44
MORH,15
HTSENSE,34
IMC-AS,11
AS5398,31
HQG-AS-VN,13
PEACEWEB,10
BIGMMO-AS,24
GREENCO-DR,5
PSHP-AS,18
PARASATCABLETV-AS-AP,20
BNR,106
NEC-MELB-DC-AS-AP,6
ASIROM-VIG,24
trivago-de,22
SIEPCOFAR-AS,19
CAMELOT-AS,52
AS56654,15
TRAZNET-AS,18
LKG-LAUCHHAMMER,6
PROMEDICA,60
NRBGBL-AS-AP,12
MERALCO-AS-AP,82
ASELKO,7
FixedMobileTelco-AS,10
ASTLTSU,53
BBSPL-AS-AP,28
SPE-AS,32
RENTARACK-AS,16
SWAF,48
OSLAVANY-NET-AS,3
TTSCL-AS-AP,18
ScopeSky,46
CIMEC-AS,53
HERMANIT-AS,48
MATH-INC,9
VANILLA-TELECOMS-LTD-MALTA-AS,20
AVELACOM-AS,24
IDNIC-BTN-AS-ID,68
CRYSTAL-AS,6
SMOLENSK-AS,12
IACCESS-ASN,4
BERN,26
OUTREMER-AS,78
lailio,19
C2INTERNET,61
TSI-AS-AP,3
FDS-01,124
DVOIS-IN,19
MARGONW-AS,5
M2SOFT-AS,19
ASSECO_SEE_RS,12
IT-SYSTEMATIC-GROUP,19
ALACHUA-COUNTY-BOCC,26
GIRO-AS,36
LUKAS-SCHAUER,4
STC,46
NETEXPRESSONLINE-AS-AP,3
ALARMADI-AS,8
HAVERFORD,28
COLGATE,4
BARMENIA-AS,66
Prager-IT,36
PORTIMA-AS,64
MOMENTUM,38
BMP-AS-ID,38
YNET-AS,7
PHONERO,22
DOVECOM,64
BKPM-AS-ID,132
SPACELINK,28
RAPIDNET-DE,23
COUNTRYCOM,17
FI-AS,28
CDI,31
STATE-OF-WISCONSIN-AS1,37
oktv,7
NEPAWAN,43
ASTUTEHOSTING,34
KIRKLAND-ELLIS,42
WESTEL-1,14
Al-Madar-Al-Jadeed,51
GeniousMorocco,28
WIGHT-AS,52
UCH-CENTRAL,38
WATANIYATELECOM-AS,122
ALEGENT-HEALTH-1,10
WC-COODE-AS-AP,4
BALTIMORECOUNTYGOVERNMENT,10
CITIZENS-PROPERTY-INSURANCE-CORPORATION,34
DIGCOMM,55
TEAM-HEALTH,40
QIS,29
telehouse-as,3
DAWN-FOOD-PRODUCTS,48
HDR-CORP,72
DF-PTL2-3,12
GAYA-AS,39
HECL-AS,12
RESTEL-81,4
KISNET,24
ZEBRA-AS,7
JD-BARNES,16
ATLINK,16
MICROCERV,6
IRIMO-AS,42
MCSNET,10
MAGNANET,4
ATB,84
IUMC-IT,152
ZENONLINE-AS,18
PTPA,36
CUP-3,8
LPS-4,51
Merlin-Telecom,6
SOCKET,102
GDCLSD-AS,12
TELEDISTRIBUTION-AMOS-INC,20
CrimeaTechnology,10
CITY-OF-SAN-DIEGO,52
MOLDCELL_AS,101
M-Plus-AS,20
BENET-AS,15
CHURCH-OF-THE-NAZARENE-INC,64
CFU-NET,42
AltSTU-AS,66
WALTHAM-INTERNET,3
CHTP-AS,26
Telecommunications21century,27
MACEWAN,124
PWInterbit-AS,15
VDC-AS,59
PRECISE-NETWORKS-INC,22
STARWIRELESS-15153,22
AS-MASTER,49
ATMAN-OFFICE-INTERNET-AS,77
IDNIC-ITDEL-AS-ID,24
TEAMINDUSTRIALSERVICES,4
CTS-NET,14
SIBSTRIN-AS,36
locust-as,37
I4HKLIMITED-AS,54
StarTelecom,2
PKE-AS,78
Realbroadbandcom,12
TE-BILISIM,64
ASGALSTELECOM,23
WNP-AS,38
SCHOLAR-AS,14
IPBONE-AS,42
STATE-LIBRARY-QUEESLAND-AS-AP,40
GOEBC-AS-KR,67
CAIXA,28
BATI-AS-ID,66
Solutions-Services-Systems-3S,39
netit-as,127
FR-ARAMIS,3
GLAVKINO-AS,4
MICRO-SPEC,8
tehrangaming-com,4
DOM-P-AS,8
MMK-AS,44
SHYAMSPECTRA-AS,62
UNMANAGED-DEDICATED-SERVERS,77
RYBALKA-AS,11
GDDKIA-AS,12
CHESS,20
DIPV,4
SYMPHONY-AS-AP,2
OPITEL,18
EuroNet,36
POLCOM-AS,56
SEASIDE-COMM,6
siebnich-com,26
eGIOS-AS,4
CDSB-AS-AP,43
CAZNET-AS-AP,20
RRZ_Sued_AS,22
SNUBH-AS-KR,34
THENETWORKCREW-AS-AP,1
KORNU-AS-KR,25
UMBRELLA,4
HyperOps,5
MILLENINDO-AS-ID,10
SQUARESPACE,38
RSIL-AS-IN,10
MAGNUS-AS,4
ebrc,6
WDM-AS,24
UNICER-AS,9
CNGI-SY-IX-AS-AP,80
OBO,44
TMAIS,41
IKATELNET,85
IDNIC-PNM-AS-ID,24
VAXJO-ASN,16
ITSA,72
ASN-VNTP,51
TPP,100
ADPOLSKA-AS,12
INIT-AS,50
ASTRATELKOM-AS,44
TBTNET-TELEKOM,46
SOKOM-AS,14
LABYRINTH,52
PROGRAMACE,7
CITYOFSAVANNAH,12
IDNIC-3MEDIA-AS-ID,24
SI-CETRTAPOT,14
TEXNOPOLIS,103
ANGLICANCHURCH-AS-AU,1
SCANA,12
TND-AS-VN,4
MINISTERSTWO-IT,16
asn-bit,21
NETATOR,12
domaws,2
UNICOM-FuoShan-IDC,30
DAB-AS-VN,22
ICAN-AS-AP,18
LEASEWEB-USA-LAX,22
SATCOM-TROYAN-NET,2
ALPHA-TECHNOLOGIES,4
DCI,118
ITRIG-ASN1,68
Boryszew,4
BCC-AS,60
vasolutions,42
AZIMUTR-AS,8
KAZINTERCOM-AS,6
ASN-6NETWORK,50
STARVAN-AS-KR,38
TELSAT,1
IDC-ASN,4
REN,22
BG-BYTEOPT,41
DATACRUZ,12
FENICE-AS,2
KolektorGroup,18
ITSYOURIT,39
VIRGINIA-COMMUNITY-COLLEGE-SYSTEM,306
NTTDATA-SERVICES-AS2,48
SCINTERNET,13
RDH-AS,52
LOCALNETFI,50
FIRSTCOMM-AS2,8
ARINC,45
SC-GATEWAY-TELECOM-SRL-AS,43
ESUHSD-ASN-1,15
GRAWE-AS,64
PRIMET-INET-AS,28
RENKLINET,20
CNIWEB,6
CRONOMAGIC-1,58
MAPOLCE,20
ROCKET-FIBER,11
TL-AS,10
MISNET,48
ENERGIZE,7
CLACKAMAS-ASN,18
TRI-AS,41
DERZHAVA-AS,4
URAL,98
HCDL-PHOENIX-DATA-CENTER,58
HBA-iDC,22
SDC-ASHBURN-EQX,16
DNIC-AS-00571,11
UNITEDLAYER,135
ATHENET,12
VALOR-COMMUNICATION-INC-INDUSTRY,5
GVTCINTERNET,19
AvtoGERMES-AS,24
LEO,37
PLU,84
ITSHOSTED-AS,66
RISINGNET,20
DEPENDIT-AS,7
AFGINC-1,18
UPMC-PINNACLE,12
SVCC-EDU,12
moutarde-as,50
VARDAS-LT-AS,19
XSALTO35667,67
SAPCO-AS,6
D3079306AFIN-AS,60
CRYOFLESH,6
KIS-AS,29
VMC-PELLA-AS,42
STANCOEORG95354,26
REDL-1,42
MARKOM-AS,46
THE-KINGS-UNIVERSITY,24
AMB-AS,34
internet-solutions-ke,6
TR-AS,4
IDNIC-AP1-AS-ID,25
BTRAC-AS-AP,8
AMIT,8
TELIKOM-PNG-AS-AP,48
MAINOVA-AS,42
bancobic-as,26
AUSIT-AS-AP,4
ZETUPNET,55
Rahanet-AS,19
GLOBITEL-AS,37
TKRJASEK,23
PENKI-AS,78
SARGASSO-AS,38
OPTIONS-AS,12
NNOV-AS,8
ALLOTECH-AS-MY,20
Mozabanco,7
WSIZ-AS,58
CONNECTBD-AS,60
IDNIC-DISKOMINFO-TULUNGAGUNG-AS-ID,55
TKK,6
STN-CN,1
MSOFT-AS,171
ADJIB-AS,162
IDNIC-PELINDO1-AS-ID,12
CACTUS-AS,22
KWAOO,16
PAC-TECH-AS-AP,10
ALFANEWS,2
BANKSPB,78
RMUTP-AS-AP,53
